child_id,parent_id,link_type,degree,betweenness,closeness
ixvfo0j,ixv89fo,reply to a comment,4.50034877703022e-05,9.11411768525472e-09,4.050313899327198e-05
ixvfukr,yxuing,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvfwnp,z56nlv,reply to a submission,4.50034877703022e-05,5.0633987140304e-09,3.0002325180201466e-05
ixvg3xo,ixur0bg,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvgarv,ixv65o5,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
ixvgh2d,ixve55v,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ixvgli4,yxr35y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvgpiy,z5d0qh,reply to a submission,0.0001350104633109066,7.088758199642561e-09,3.0002325180201466e-05
ixvgqiq,ixvc9i8,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ixvgvgk,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvgwrr,ixugjjr,reply to a comment,6.75052316554533e-05,4.55705884262736e-09,3.375261582772665e-05
ixvh1ni,ixvav8l,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvhc3a,z5e2rf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvhdng,ixvdcuc,reply to a comment,4.50034877703022e-05,1.2152156913672962e-08,4.000310024026862e-05
ixvhfad,z56v2w,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvhhz0,ixqm3xn,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
ixvhqnj,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvhs22,ixv2pp2,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvhsaj,z5e2rf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvhzcg,ixlys8w,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvhzhp,ixvgqiq,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ixvi1q2,iwtm0nt,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
ixvibd8,ixvfi30,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
ixvipy8,z546s3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvir0s,ixvgarv,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
ixviufj,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvj40q,ixu7grs,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
ixvj5p7,ixvibd8,reply to a comment,6.75052316554533e-05,5.0633987140304e-09,3.750290647525183e-05
ixvj6fx,z5d0qh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvj8q4,ix26bru,reply to a comment,6.75052316554533e-05,7.088758199642561e-09,3.937805179901443e-05
ixvjcd3,ixqbchn,reply to a comment,4.50034877703022e-05,3.5443790998212804e-09,3.937805179901443e-05
ixvje6a,ixvhhz0,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvje8s,ixvav1a,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvjj27,z53zv4,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvjl0l,ixuq8w7,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvjr7j,ixvjcd3,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
ixvk441,z5cn1g,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvkbl4,ixtnskh,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvkdnc,ixvhdng,reply to a comment,4.50034877703022e-05,9.11411768525472e-09,4.050313899327198e-05
ixvki9e,ixvfo0j,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,4.091226160936564e-05
ixvkklr,ixuyn6b,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvkn5k,ixvfwnp,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
ixvkr7w,ixvdy9u,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvksvy,z4snn5,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvkz5e,ixu0n2s,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvl138,ixuqyl4,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvl4np,ixtiatr,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvl4vi,z5e2rf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvl5pb,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvl9ni,ixva8iw,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvlidg,ixvbhmy,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvljdc,ixst9ax,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvljms,z5brd1,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvlnz1,z5e2rf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvlrf8,z4lq9u,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvluvz,ixv6avg,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvlyml,ixt1osz,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ixvm592,ixvkdnc,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,4.091226160936564e-05
ixvm8bi,z5ev9t,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvmdbw,ixpna19,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvml95,iwpm6ss,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvmqkb,z4ni1c,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvmsfo,z56v2w,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvn5yz,z5f0nw,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvnama,z5d0qh,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
ixvnc51,z52djk,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvngie,ixvj5p7,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvnpt0,ix6bbb9,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ixvntap,z4viaa,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvnwpq,iwzh9b0,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvoa0t,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvod9x,z585tc,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvof6v,z4yn8o,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvohs9,yzse53,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvok74,ixvi1q2,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ixvomka,z53zv4,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvot0g,ixoyy7t,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvovf9,yxkbs5,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvowbz,ixuuklf,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvoy1u,z5fbhj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvp43n,z53zv4,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvpcjk,z2f1pl,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvpdat,ixqaepr,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ixvpj8y,z588w3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvplcm,yxuing,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvpmaf,ixux3e7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvpo43,ixpjdcn,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvpofs,z54a8z,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvpru4,ixvbhmy,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
ixvpv9u,ixrt1hk,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvpz3n,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvpz7u,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvq0vr,z5f0nw,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvqdk6,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvqdpu,z53kf4,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
ixvqkps,z5fl78,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvqkuc,ixvdy9u,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ixvqpz3,z4snn5,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvr4ss,ixtf2ku,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvr89s,z5d0qh,reply to a submission,9.00069755406044e-05,1.01267974280608e-08,3.0002325180201466e-05
ixvr90w,z5fbhj,reply to a submission,6.75052316554533e-05,6.076078456836481e-09,3.0002325180201466e-05
ixvrber,z5ev9t,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvre0a,ixuacbt,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvrfho,z5d0qh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvrjw6,ixuj4fv,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.857441808883045e-05
ixvropa,ixvqkuc,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ixvrpls,ixupytm,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,4.154168101874049e-05
ixvrscz,z5fl78,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvrsos,ixvrber,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvrvi5,ixuhxnn,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ixvs3n3,ixuz3ht,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,3.600279021624176e-05
ixvs3sm,ixvrber,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvs4tp,z58oti,reply to a submission,0.0001125087194257555,6.076078456836481e-09,3.0002325180201466e-05
ixvs5bd,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvs5fe,z56nlv,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvs7cf,ixve1io,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.375261582772665e-05
ixvsduc,z546s3,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvslfz,ixq8e9n,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ixvslgi,ixsdri2,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
ixvsrwh,z56v2w,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvsuv5,z5fyoo,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvsxcx,ixag8qf,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvt1vq,ixvbgfp,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvt21f,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvtctn,yxe09t,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvtkir,z5g2uh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvtli8,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvtpaq,z4yn8o,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvtto3,ixvs5fe,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvtu07,iwv8gss,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvtwk3,z546s3,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvu6km,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvu7ti,z55lmq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvu91t,z58oti,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvubcy,z56nlv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvueav,ixuj9fa,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvughm,z591eb,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvugli,iwsnt0k,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvulhy,yxsh1y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvurm9,ixuetkr,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ixvuuho,z5f0nw,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvv2kj,ixvrpls,reply to a comment,2.25017438851511e-05,0.0,4.1788952929566324e-05
ixvv3db,ixbgn0g,reply to a comment,6.75052316554533e-05,1.7721895499106403e-08,3.937805179901443e-05
ixvvebu,ixifhjp,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ixvvg7z,z4vmnu,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvvg9r,z524vi,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ixvvk3g,ixvir0s,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ixvvnau,ixve5vz,reply to a comment,6.75052316554533e-05,7.088758199642561e-09,3.937805179901443e-05
ixvvo2z,z4snn5,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvvol0,ixvs4tp,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
ixvvujz,z5gfx3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvvuvi,z5cl45,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvvvs1,ixvrjw6,reply to a comment,4.50034877703022e-05,3.5443790998212804e-09,3.937805179901443e-05
ixvw59z,ixvv3db,reply to a comment,4.50034877703022e-05,1.2152156913672962e-08,4.000310024026862e-05
ixvw72v,z5ev9t,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
ixvwdm5,ixvkn5k,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
ixvwiu0,yxsh1y,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ixvwm2w,z5ev9t,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
ixvwuuu,z5glwf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ixvx3xx,ixm5iok,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ixvx6uq,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
